id,name,name_local,type,closed_year,continent,country,city,address,latitude,longitude,phone,services
store-lego-store-christtown,LEGO® Store Christchurch,,official,,Oceania,New Zealand,Christchurch,,-43.53095,172.63643,,bam;pab
store-lego-store-westfield-riccarton,LEGO® Store Westfield Riccarton,,official,,Oceania,New Zealand,Christchurch,"Shop S230,Westfield Riccarton,129 Riccarton Road, Riccarton Christchurch 8041, New Zealand",-43.53095,172.63643,+64 3660 2953,bam;pab
store-lego-store-wellington,LEGO® Store Wellington,,official,,Oceania,New Zealand,Wellington,"Part ground floor, Shop 11 Aon Centre, 1 Willis Street, Wellington 6011, New Zealand",-41.2888,174.77721,(04) 886 2361,bam;pab
store-lego-store-altaplaza,LEGO® Store Altaplaza,,official,,Central America,Panama,Panama City,"Altaplaza Mall, Nivel 2, Local 2-207 Via Centenario, Ciudad de Panamá, Panama",8.97145,-79.53418,+507 200 2296,bam;pab
store-lego-store-multiplaza,LEGO® Store Multiplaza,,official,,Central America,Panama,Panama City,"Multiplaza Pacific Mall, Local B-115, Calle Isaac Hanono MisSRI, Via Israel, Ciudad de Panamá, Panama",8.97145,-79.53418,+507 398 9310,bam;pab
store-lego-store-arequipa,LEGO® Store Arequipa,,official,,South America,Peru,Arequipa,"Aventura Mall. Av. Porongoche 500, Paucarpata, Arequipa 04002, Peru",-16.39887,-71.53696,+511 054601221,bam;pab
store-lego-store-jockey-plaza,LEGO® Store Jockey Plaza,,official,,South America,Peru,Lima,"Av. Javier Prado Este 4200, Lima 15023, Peru",-12.04598,-77.03059,+511 437 7706,bam;pab
store-lego-store-plaza-norte,LEGO® Store Plaza Norte,,official,,South America,Peru,Lima,"Av. Alfredo Mendiola 1400. C.C, Lima 15311, Peru",-12.04598,-77.03059,+511 533 3948,bam;pab
store-lego-store-real-plaza-salaverry,LEGO® Store Real Plaza Salaverry,,official,,South America,Peru,Lima,"Av. Gral. Salaverry 2370, Jesús María, Peru, Lima 15076, Peru",-12.04598,-77.03059,+511 977 853 789,bam;pab
store-lego-store-san-miguel,LEGO® Store San Miguel,,official,,South America,Peru,Lima,"CC Plaza San Miguel 323, int. T323 Av. La Marina s/n, Lima 15086, Peru",-12.04598,-77.03059,+511 566 1500,bam;pab
store-lego-store-lcs-vermosa,LEGO® Store LCS Vermosa,,official,,Asia,Philippines,Imus,"Bldg. D GF NF 26-28 Ayala Malls Vermosa Daang Hari Rd. Cor. Vermosa Blvd. Pasong Buaya I, Imus Cavite 4103, Philippines",14.42902,120.93658,+63 919 0938 990,bam;pab
store-lego-lcs-shangri-la-mall,LEGO® LCS Shangri-la Mall,,official,,Asia,Philippines,Mandaluyong,"Unit 5022-5023 Level 5. East Wing Shangri-La Mall EDSA corner Shaw Boulevard, Mandaluyong City  1552, Philippines",14.57744,121.0339,"0998-5515798, (02) 8-7086417",bam;pab
store-lego-store-lcs-ayala-malls-manila-bay,LEGO® Store LCS Ayala Malls Manila Bay,,official,,Asia,Philippines,Manila,"Ayala Mall Manila Bay, Ground Floor, Unit G218A Diosdado Macapagal Blvd, cor Aseana Ave, Parañaque 1701, Philippines",14.59045,120.98036,+63 939 929 5053,bam;pab
store-lego-store-lcs-park-triangle,LEGO® Store LCS Park Triangle,,official,,Asia,Philippines,Manila,"Unit No. 6 Park Triangle BLDG North Bonifacio High Street Central 11th ave., Manila 1635, Philippines",14.52705,121.07449,"09985515792, (028) 742-1944",bam;pab
store-lego-store-lcs-atc-alabang-town-centre,LEGO® Store LCS ATC Alabang Town Centre,,official,,Asia,Philippines,Muntinlupa,"Unit 1202 G/F Alabang Town Center Ayala Alabang Muntinlupa City, Manila 1780, Philippines",14.38926,121.04491,9989854988,bam;pab
store-lego-store-lcs-trinoma,LEGO® Store LCS Trinoma,,official,,Asia,Philippines,Quezon City,"Unit 1034 Level 1 Trinoma Mall EDSA cor North Avenue Barangay Bagong Pag Asa Quezon City, Manila 1105, Philippines",14.65105,121.04863,"09985515799, (027) 943-2354",bam;pab
store-lego-store-lcs-u-p-town-centre,LEGO® Store LCS U.P. Town Centre,,official,,Asia,Philippines,Quezon City,"C131 1st level Phase 2 U.P. Town Center Katipunan Ave., Quezon City 1101, Philippines",14.65105,121.04863,"09985515794, (027) 943-9600",bam;pab
store-lego-store-gdansk,LEGO® Store Gdańsk,,official,,Europe,Poland,Gdańsk,"Centrum handlowe Forum Gdańsk, Targ Sienny 7, Gdańsk 80-806, Poland",54.34829,18.65402,+48 587657578,bam;pab
store-lego-store-katowice,LEGO® Store Katowice,,official,,Europe,Poland,Katowice,"Galeria Katowicka, ul. 3-go Maja 30, Katowice 40-097, Poland",50.2599,19.02159,+48327338122,bam;pab
store-lego-store-krakow,LEGO® Store Kraków,,official,,Europe,Poland,Kraków,"Centrum handlowe Bonarka, ul. Kamieńskiego 11, Kraków 30-644, Poland",50.06195,19.93686,+48123410180,bam;pab
store-lego-store-odz,LEGO® Store Łódź,,official,,Europe,Poland,Łódź,"Centrum handlowe Manufaktura, ul. Drewnowska 58, Łódź 91- 002, Poland",51.81643,17.45123,+48 422315994,bam;pab
store-lego-store-poznan,LEGO® Store Poznań,,official,,Europe,Poland,Poznań,"Centrum handlowe Centrum Posnania, ul. Pleszewska 1, Poznań 61-136, Poland",52.40827,16.93352,+48 616280721,bam;pab
store-lego-store-szczecin,LEGO® Store Szczecin,,official,,Europe,Poland,Szczecin,"Galaxy Centrum, al. Wyzwolenia 18/20, Szczecin 70-554, Poland",53.42981,14.59287,,
store-lego-store-mokotow,LEGO® Store Mokotów,,official,,Europe,Poland,Warsaw,"Centrum handlowe Westfield Mokotów, Wołoska 12, Warszawa 02-675, Poland",52.23196,21.00672,+48 224399151,bam;pab
store-lego-store-warszawa,LEGO® Store Warszawa,,official,,Europe,Poland,Warsaw,"Centrum handlowe Westfield Arkadia, al. Jana Pawła II 82, Warszawa 00-175, Poland",52.23196,21.00672,+48 224399141,bam;pab
store-lego-store-magnolia-park,LEGO® Store Magnolia Park,,official,,Europe,Poland,Wrocław,"Magnolia Park, Legnicka 58, Wrocław 54-205, Poland",51.12631,16.9782,,
store-lego-store-wroc-aw,LEGO® Store Wrocław,,official,,Europe,Poland,Wrocław,"Centrum Handlowe Wroclavia, ul. Sucha 1, Wrocław 50-086, Poland",51.10898,17.03267,+48 717571617,bam;pab
store-lego-store-coimbria,LEGO Store Coimbria,,official,,Europe,Portugal,Coimbra,,40.21119,-8.42946,,bam;pab
store-lego-store-combria,LEGO Store Combria,,official,,Europe,Portugal,Coimbra,,40.21119,-8.42946,,bam;pab
store-lego-certified-store-coimbra,LEGO® Certified Store Coimbra,,official,,Europe,Portugal,Coimbra,"Forum Coimbra, Av. José Bonifácio de Andrada e Silva, 1. Santa Clara. 3040-389, Coimbra 3040-389, Portugal",40.21119,-8.42915,+351 239 120 345,
store-lego-aeroporto-humberto-delgado-lisbon-airport,LEGO (Aeroporto Humberto Delgado / Lisbon Airport),,official,,Europe,Portugal,Lisbon,,38.70775,-9.13659,,
store-lego-store-armazens-do-chiado,LEGO® Store Armazéns Do Chiado,,official,,Europe,Portugal,Lisbon,"R. do Carmo, 1200-094, Lisboa, Portugal",38.70775,-9.13659,+351 211 250 321,bam;pab
store-lego-store-lisbon,LEGO® Store Lisbon,,official,,Europe,Portugal,Lisbon,"Centro Colombo, Av. Lusíada, Lisboa 1500-392, Portugal",38.70775,-9.13659,+351 21 942 9436,bam;pab
store-lego-store-norteshopping-porto,LEGO® Store NorteShopping Porto,,official,,Europe,Portugal,Porto,"R. Sara Afonso, 4460-841, Sra. da Hora, Portugal",41.15022,-8.61035,00351-227155912,bam;pab
store-lego-store-doha-festival-city,LEGO® Store Doha Festival City,,official,,Asia,Qatar,Doha,"Festival City, Doha, Qatar, Qatar",25.28563,51.52642,+974 4463 2983,bam;pab
store-lego-store-mall-of-qatar-certified-store,LEGO® Store Mall of Qatar (Certified Store),,official,,Asia,Qatar,Doha,"Mall of Qatar, Ground Floor, Al Rayyan, Qatar, Qatar",25.32674,51.34988,+97466207742,bam;pab
store-lego-store-place-vendome-mall,LEGO® Store Place Vendôme Mall,,official,,Asia,Qatar,Doha,"Place Vendôme Mall, Lusail (Doha), Qatar",25.31088,51.50818,,
store-lego-store-the-gate-mall,LEGO® Store The Gate Mall,,official,,Asia,Qatar,Doha,"Ground Floor, North Entarance 2 - The Gate Mall, al Dafna Qatar, Doha, Qatar, Qatar",25.28563,51.52642,+97466403330,bam;pab
store-lego-store-coresi-shopping-centre,LEGO® Store Coresi Shopping Centre,,official,,Europe,Romania,Brașov,"Str.Zaharia Stancu Nr.1, Brașov 500167, Romania",45.65251,25.61057,0759 025 788,bam;pab
store-lego-store-afi-cotroceni,LEGO® Store AFI Cotroceni,,official,,Europe,Romania,Bucharest,"Bulevardul General Vasile Milea 4, Bucuresti 061344, Romania",44.43614,26.10268,0759 025 788,bam;pab
store-lego-store-baneasa-shopping-city,LEGO® Store Baneasa Shopping City,,official,,Europe,Romania,Bucharest,,44.43614,26.10268,,bam;pab
store-lego-store-mega-mal,LEGO® Store Mega Mal,,official,,Europe,Romania,Bucharest,"Blvd Pierre de Coubertin 305, București, Romania",44.43614,26.10268,,bam;pab
store-lego-store-park-lake-shopping-centre,LEGO® Store Park Lake Shopping Centre,,official,,Europe,Romania,Bucharest,"Str. Liviu Rebreanu 4, Bucuresti 031749, Romania",44.43614,26.10268,0759 025 788,bam;pab
store-lego-store-promenada-mall,LEGO® Store Promenada Mall,,official,,Europe,Romania,Bucharest,"Calea Floreasca 244-246, Bucuresti 014476, Romania",44.43614,26.10268,0759 025 788,bam;pab
store-lego-store-sun-plaza-shopping-centre,LEGO® Store Sun Plaza Shopping Centre,,official,,Europe,Romania,Bucharest,"Calea Vacaresti 391, Bucuresti 040055, Romania",44.43614,26.10268,0759 025 788,bam;pab
store-lego-store-vivo-mall,LEGO® Store VIVO! Mall,,official,,Europe,Romania,Cluj-Napoca,"Strada Avram Iancu 492-500, Florești,, Cluj 407280, Romania",46.76938,23.58995,0759 025 788,bam;pab
store-lego-store-city-park-mall,LEGO® Store City Park Mall,,official,,Europe,Romania,Constanța,"Bd-ul Alexandru Lapusneanu 116C, Constanta 900001, Romania",44.17672,28.65076,0759 025 788,bam;pab
store-lego-store-promenda-mall-craiova,LEGO® Store Promenada Mall Craiova,,official,,Europe,Romania,Craiova,,44.31902,23.79656,,bam;pab
store-lego-store-mall-moldova-lasi,LEGO® Store Mall Moldova Iași,,official,,Europe,Romania,Iași,,47.16156,27.58378,,bam;pab
store-lego-store-afi-ploiesti,LEGO® Store AFI Ploiești,,official,,Europe,Romania,Ploiești,"Str. Calomfirescu 2, Ploiești 100176, Romania",44.94175,26.02365,0759 025 788,bam;pab
store-lego-store-shopping-city-timisoara,LEGO® Store Shopping City Timisoara,,official,,Europe,Romania,Timișoara,,45.75384,21.22575,,bam;pab
store-lego-store-mall-of-dhahran,LEGO® Store Mall of Dhahran,,official,,Asia,Saudi Arabia,Dhahran,"Mall of Dhahran Blvd, Al Dawhah Al Janubiyah, Dhahran 34457, Saudi Arabia",26.29665,50.12021,+966 13 842 3470,bam;pab
store-lego-store-mall-of-arabia,LEGO® Store Mall of Arabia,,official,,Asia,Saudi Arabia,Jeddah,"Al-Madinah Al-Munawarah Rd, An Nuzhah, Jeddah 23532, Saudi Arabia",21.55044,39.17424,+966 12 250 1112,bam;pab
store-lego-store-red-sea-mall-as-of-updating-this-list-this-store-no-longer-has-stamps,LEGO® Store Red Sea Mall,,official,,Asia,Saudi Arabia,Jeddah,"Red Sea Mall, King Abdulaziz Branch Rd, North, Jeddah 21246, Saudi Arabia",21.55044,39.17424,+966 12 670 3903,bam;pab
store-lego-store-makkah-mall,LEGO® Store Makkah Mall,,official,,Asia,Saudi Arabia,Mecca,"Makkah Mall, King Abdullah Rd, Al Jamiah, Makkah 24246, Saudi Arabia",21.42085,39.82687,+966 12 542 8077,bam;pab
store-lego-store-aliyah-mall,LEGO® Store Aliyah Mall,,official,,Asia,Saudi Arabia,Medina,"Aliyah Mall (عالية مول), Medina (Al Madinah), Saudi Arabia",24.47115,39.61112,,
store-lego-store-granada-mall,LEGO® Store Granada Mall,,official,,Asia,Saudi Arabia,Riyadh,"Eastern Ring Branch Rd, Riyadh 12483, Saudi Arabia",24.63892,46.71601,+966 11 240 1101,bam;pab
store-lego-store-nakheel-mall,LEGO® Store Nakheel Mall,,official,,Asia,Saudi Arabia,Riyadh,"Exit 9, Al Imam Saud Ibn Abdul Aziz Branch Rd, Al Mughrizat, Riyadh 12483, Saudi Arabia",24.63892,46.71601,+966 11 210 5388,bam;pab
store-lego-store-panorama-mall,LEGO® Store Panorama Mall,,official,,Asia,Saudi Arabia,Riyadh,"Al Mathar Ash Shamali, 6526, Riyadh 12332, Saudi Arabia",24.63892,46.71601,+966 11 238 8558,bam;pab
store-lego-store-riyadh-park-mall,LEGO® Store Riyadh Park Mall,,official,,Asia,Saudi Arabia,Riyadh,"Park Mall, Nortern Ring Br Rd, Al Aqiq, Riyadh 11564, Saudi Arabia",24.63892,46.71601,+966 11 257 7179,bam;pab
store-lego-store-belgrade,LEGO® Store Belgrade,,official,,Europe,Serbia,Belgrade,"Bulevar Mihajla Pupina 4, Beograd 11000 - Ušće Shopping Centar 2nd floor, Belgrade 11000, Serbia",44.81781,20.4569,+381 11 4039655,bam;pab
store-lego-store-jewel-changi-airport-26-5-26-26-7-26,LEGO Store Jewel Changi Airport,,official,,Asia,Singapore,Singapore,,1.28992,103.85191,,
store-lego-store-singapore-sin-t3-have-stamps,LEGO Store Singapore SIN - T3,,official,,Asia,Singapore,Singapore,"Changi Airport, Terminal 3, 65 Airport Boulevard, Singapore 819663, Singapore",1.28992,103.85191,,
store-lego-store-singapore-sin-t4-have-stamps,LEGO Store Singapore SIN - T4,,official,,Asia,Singapore,Singapore,"Changi Airport, Terminal 4, 10 Airport Boulevard, Singapore 819665, Singapore",1.28992,103.85191,,
store-lego-certified-store-vivocity,LEGO® Certified Store VivoCity,,official,,Asia,Singapore,Singapore,"1 HarbourFront Walk, #02-90, VivoCity, Singapore, Singapore",1.28992,103.85191,+65 6465 9230,
store-lego-store-compass-one-certified-store,LEGO® Store Compass One (Certified Store),,official,,Asia,Singapore,Singapore,"1 Sengkang Square #03-08/09, Compass One, Singapore 545078, Singapore",1.28992,103.85191,+65 63866186,bam;pab
store-lego-store-ion-certified-store-have-stamps-have-stamps,LEGO® Store ION (Certified Store),,official,,Asia,Singapore,Singapore,"2 Orchard Turn #04-15 ION Orchard, Singapore 238801, Singapore",1.28992,103.85191,+65 6634 0952,bam;pab
store-lego-store-jem-certified-store-have-stamps,LEGO® Store JEM (Certified Store),,official,,Asia,Singapore,Singapore,"Jem, 50 Jurong Gateway Rd, #04 - 42, Singapore 608549, Singapore",1.28992,103.85191,+65 67347603,bam;pab
store-lego-store-jurong-point-certified-store,LEGO® Store Jurong Point (Certified Store),,official,,Asia,Singapore,Singapore,"Jurong Point, 2 #B1-23, 63 Jurong West Central 3, Singapore 648331, Singapore",1.28992,103.85191,+65 67907663,bam;pab
store-lego-store-nex-certified-store,LEGO® Store NEX (Certified Store),,official,,Asia,Singapore,Singapore,"Nex Shopping Mall, #04-52/53, 23 Serangoon Central, Singapore 556083, Singapore",1.28992,103.85191,+65 66341660,bam;pab
store-lego-store-ngee-ann-city-certified-store-have-stamps,LEGO® Store Ngee Ann City (Certified Store),,official,,Asia,Singapore,Singapore,"391, Orchard Road, #05-15A Ngee Ann City Podium Block, Singapore 238872, Singapore",1.28992,103.85191,+65 6734 5512,bam;pab
store-lego-store-plaza-singapura-certified-store-have-stamps,LEGO® Store Plaza Singapura (Certified Store),,official,,Asia,Singapore,Singapore,"68 Orchard Road #03-17 Plaza Singapura, Singapore 238829, Singapore",1.28992,103.85191,+65 6238 8252,bam;pab
store-lego-store-resort-world-sentosa-certified-store-have-stamps,LEGO® Store Resort World Sentosa (Certified Store),,official,,Asia,Singapore,Singapore,"8 Sentosa Gateway, Level 1, The Bull Ring, 01-72/74, Singapore 098138, Singapore",1.28992,103.85191,+65 6970 7290,bam;pab
store-lego-store-suntec-city-certified-store-have-stamps,LEGO® Store Suntec City (Certified Store),,official,,Asia,Singapore,Singapore,"3 Temasek Boulevard #01-305 West Wing Suntec City Mall, Singapore 038983, Singapore",1.28992,103.85191,+65 6513 4588,bam;pab
store-lego-store-tampines-mall-certified-store-have-stamps,LEGO® Store Tampines Mall (Certified Store),,official,,Asia,Singapore,Singapore,"4 Tampines Central 5, #03-20/21 Tampines Mall, Singapore 529510, Singapore",1.28992,103.85191,+65 6970 6889,bam;pab
store-c-the-lego-shophouse-experience-singapur,The LEGO® Shophouse Experience,,popup,2026,Asia,Singapore,Singapore,"Design Orchard, 250 Orchard Rd, Singapore 238905, Singapore",1.28992,103.85191,,
store-lego-store-ljubljana-certified-store,LEGO® Store Ljubljana (Certified Store),,official,,Europe,Slovenia,Ljubljana,"Moskovska ulica 4, 1000 Ljubljana, - Citypark 1st floor, Ljubljana 1000, Slovenia",46.05003,14.50693,+386 70 660 700,bam;pab
store-lego-store-canal-walk-certified-store,LEGO® Store Canal Walk (Certified Store),,official,,Africa,South Africa,Cape Town,"526, Canal Walk Shopping Centre, Cape Town 7146, South Africa",-33.92883,18.41722,211540644,bam;pab
store-lego-store-somerset-mall-cape-town,LEGO® Store Somerset Mall Cape Town,,official,,Africa,South Africa,Cape Town,"Shop 210 Somerset Mall, Cape Town 7130, South Africa",-34.08222,18.84893,021 154 0810,bam;pab
store-lego-store-v-a-waterfront-certified-store,LEGO® Store V&A Waterfront (Certified Store),,official,,Africa,South Africa,Cape Town,"Shop 6195 Victoria Wharf Shopping Cente, Cape Town 8001, South Africa",-33.92883,18.41722,0027-021-154-0645,bam;pab
store-lego-store-sandton-city-certified-store,LEGO® Store Sandton City (Certified Store),,official,,Africa,South Africa,Johannesburg,"Unit 51C Sandton City, Rivonia Rd / 5th St, Sandton, Sandton 2196, South Africa",-26.205,28.04972,116621777,bam;pab
store-lego-store-mall-of-africa-certified-store,LEGO® Store Mall of Africa (Certified Store),,official,,Africa,South Africa,Midrand,"Shop 1241 Mall of Africa, Magwa Crescent, Midrand 1685, South Africa",-25.99926,28.12591,0027-010-021-0775,bam;pab
store-lego-store-menlyn-certified-store,LEGO® Store Menlyn (Certified Store),,official,,Africa,South Africa,Pretoria,"G157 Menlyn Park Shopping Centre, Pretoria 0181, South Africa",-25.74593,28.18791,120210945,bam;pab
store-lego-store-gateway-certified-store,LEGO® Store Gateway (Certified Store),,official,,Africa,South Africa,Umhlanga,"Shops F145 & F146 Gateway, Umhlanga 4319, South Africa",-29.73,31.08278,318540500,bam;pab
store-lego-store-jungdongcertified-store,LEGO® Store JungdongCertified Store,,official,,Asia,South Korea,Bucheon,"172, Gilju-ro, Bucheon-si, Bucheon, South Korea",37.50144,126.76601,82-32-623-1032,bam;pab
store-lego-store-centumcity-certified-store,LEGO® Store CentumCity (Certified Store),,official,,Asia,South Korea,Busan,"B2F, Shinsegae Department Store Centumcity, 15, Centum 4-ro, Haeundae-gu, Busan, South Korea",35.17995,129.07524,051-745-1927,bam;pab
store-lego-store-seomyeon-certified-store,LEGO® Store Seomyeon (Certified Store),,official,,Asia,South Korea,Busan,"6F, Lotte Department Store Busan, 772 Gaya-daero, Busanjin-gu, , Busan, South Korea",35.17995,129.07524,0507-1437-3693,bam;pab
store-legoland-korea,LEGOLAND Korea,,official,,Asia,South Korea,Chuncheon,"LegoLand, 128 Hajungdo-gil, Chuncheon-si, Gangwon-do, Chuncheon 24240, South Korea",37.88106,127.72976,,bam;pab
store-lego-store-daegu-certified-store,LEGO® Store Daegu (Certified Store),,official,,Asia,South Korea,Daegu,"B2F, The Hyundai Daegu, 2077 Dalgubeol-daero, Jung-gu, Daegu 41936, South Korea",35.8713,128.6018,0507-1319-3032,bam;pab
store-lego-store-daejeon-certified-store,LEGO® Store Daejeon (Certified Store),,official,,Asia,South Korea,Daejeon,"7F, Shinsegae Department Store Daejeon Art & Science, 1 Expo-ro, Yuseong-gu, Daejeon 34126, South Korea",36.3497,127.3849,042-607-8700,bam;pab
store-lego-store-dongtan-certified-store,LEGO® Store Dongtan (Certified Store),,official,,Asia,South Korea,Dongtan,"160, Dongtanyeok-ro, Hwaseong-si, Dongtan, South Korea",37.18721,127.0984,82-31-8036-3815,bam;pab
store-lego-store-gimhae-certified-store,LEGO® Store Gimhae (Certified Store),,official,,Asia,South Korea,Gimhae,"LEGO store, 1F, 2232, Gimhae-daero, Gimhae-si, Gyeongsangnam-do 50938, South Korea",35.22791,128.88954,055-272-1146,bam;pab
store-lego-store-goyang-certified-store,LEGO® Store Goyang (Certified Store),,official,,Asia,South Korea,Goyang,"3F 1955 Goyangdaero Deogyanggu, Gyeonggi-do, South Korea",37.65819,126.83195,82-31-5173-3416,bam;pab
